rssd9001,rssd9999,htm_securities,interest_income,total_assets,total_deposits,trading_assets,risk_weighted_assets,total_equity,afs_securities,interest_expense,net_interest_income,tier1_capital,tier1_ratio,equity_capital,noninterest_income_b,report_date,ticker,tier1_ratio_computed,tier1_ratio_final,equity_ratio,nim,trading_ratio,deposit_ratio,afs_ratio,htm_ratio,tier1_yoy,nim_change
1073757.0,2019-12-31,225982000,49667000,2434079000.0,2448358000.0,277292000.0,,264844000,21240179000.0,22344000,40387000,,,264810000,2169235000.0,2019-12-31,BAC,,,0.10880665746674614,0.016592312739233197,0.11392070676424225,1.0058662845371904,8.726166652766816,0.09284086506641732,0.0,0.0036237552882681587
1073757.0,2020-03-31,271911000,12323000,2619954000.0,2490312000.0,262239000.0,,264918000,28582649000.0,3969000,9539000,,,264918000,2355036000.0,2020-03-31,BAC,,,0.10111551576859747,0.0036409036189185002,0.10009297873168765,0.9505174518331237,10.909599557854833,0.10378464660066551,0.0,-0.012951409120314696
1073757.0,2020-06-30,253344000,23325000,2741688000.0,2697757000.0,283751000.0,,265637000,27487613000.0,5660000,21471000,,,265637000,2476051000.0,2020-06-30,BAC,,,0.09688812147844686,0.007831306844542486,0.10349500016048507,0.9839766596345025,10.025799069770157,0.09240438737011651,0.0,0.004190403225623985
1073757.0,2020-09-30,228810000,33586000,2738452000.0,2733423000.0,310150000.0,,268850000,24736021000.0,7018000,31831000,,,268850000,2469602000.0,2020-09-30,BAC,,,0.0981759037587659,0.01162372026239642,0.11325741696403661,0.9981635610191452,9.032848120032778,0.08355450451568988,0.0,0.0037924134178539334
1073757.0,2020-12-31,227080000,43971000,2819627000.0,2785881000.0,256866000.0,,272924000,18711298000.0,8224000,42181000,,,272924000,2546703000.0,2020-12-31,BAC,,,0.09679436322605792,0.014959780141132143,0.09109928369958153,0.988031750298887,6.636089809042118,0.08053547508234245,0.0,0.0033360598787357237
1073757.0,2021-03-31,216764000,10279000,2969992000.0,2873266000.0,331848000.0,,274000000,24656586000.0,1198000,12783000,,,274000000,2695992000.0,2021-03-31,BAC,,,0.0922561407572815,0.004304051997446458,0.11173363429935165,0.9674322355077051,8.301903170109549,0.07298470837631886,0.0,-0.010655728143685685
1073757.0,2021-06-30,213787000,20606000,3029894000.0,3010288000.0,341348000.0,,277119000,24796488000.0,2353000,24149000,,,277119000,2752775000.0,2021-06-30,BAC,,,0.09146161548885869,0.007970245823781294,0.11266004685312424,0.9935291465642032,8.1839457089918,0.07055923408541685,0.0,0.0036661938263348364
1073757.0,2021-09-30,205699000,31842000,3085446000.0,3071537000.0,337848000.0,,272464000,25913724000.0,3593000,35691000,,,272464000,2812982000.0,2021-09-30,BAC,,,0.08830619625169263,0.011567533510552445,0.10949729795951704,0.9954920617635181,8.398696331097677,0.06666750933252437,0.0,0.0035972876867711515
1073757.0,2021-12-31,226334000,43421000,3169495000.0,3160191000.0,290087000.0,,270066000,22407570000.0,4738000,46535000,,,270066000,2899429000.0,2021-12-31,BAC,,,0.08520789589508738,0.01468214967999634,0.09152467506653268,0.9970645165870272,7.069760324594297,0.07141011422955391,0.0,0.0031146161694438953
1073757.0,2022-03-31,236135000,11752000,3238223000.0,3206465000.0,369593000.0,,266617000,30403330000.0,1322000,11228000,,,266617000,2971606000.0,2022-03-31,BAC,,,0.08233435436657698,0.003467333781521532,0.11413451142802704,0.9901927693058816,9.388893229403905,0.0729211669486629,0.0,-0.011214815898474808
1073757.0,2022-06-30,251251000,24409000,3111606000.0,3160643000.0,363345000.0,,269118000,29689058000.0,3853000,20572000,,,269118000,2842488000.0,2022-06-30,BAC,,,0.0864884564433929,0.0066113768902618135,0.11677088937352609,1.0157593859891,9.541393736867715,0.08074640555391653,0.0,0.0031440431087402815
1073757.0,2022-09-30,249431000,38431000,3072953000.0,3109237000.0,374876000.0,,269524000,27321624000.0,9709000,30923000,,,269524000,2803429000.0,2022-09-30,BAC,,,0.08770846804360496,0.0100629589844036,0.12199210336116433,1.0118075349671798,8.890999634553474,0.08116980637191652,0.0,0.003451582094141787
1073757.0,2022-12-31,251353000,53391000,3051215000.0,3079322000.0,353420000.0,,273197000,23171949000.0,20103000,40824000,,,273197000,2778018000.0,2022-12-31,BAC,,,0.08953711881987995,0.013379588131285406,0.11582926801290633,1.0092117402411827,7.594335043580999,0.0823780035166319,0.0,0.003316629146881805
1073757.0,2023-03-31,252555000,14729000,3194657000.0,3100049000.0,366006000.0,,280196000,29436336000.0,14206000,12009000,,,280196000,2914461000.0,2023-03-31,BAC,,,0.08770769444106206,0.0037590890039212346,0.11456816803807107,0.9703855531282388,9.21423990118501,0.0790554353722481,0.0,-0.00962049912736417
1073757.0,2023-06-30,250808000,28805000,3123198000.0,3179120000.0,367780000.0,,283319000,28784036000.0,32403000,23634000,,,283319000,2839879000.0,2023-06-30,BAC,,,0.09071438954558757,0.0075672435753352816,0.11775750368692603,1.0179053649496446,9.216205953000738,0.08030486699850602,0.0,0.003808154571414047
1073757.0,2023-06-30,250808000,28805000,3123198000.0,3179120000.0,367780000.0,,283319000,28784036000.0,32403000,23634000,,,283319000,2839879000.0,2023-06-30,BAC,,,0.09071438954558757,0.0075672435753352816,0.11775750368692603,1.0179053649496446,9.216205953000738,0.08030486699850602,0.0,0.0
1073757.0,2023-06-30,250808000,28805000,3123198000.0,3179120000.0,367780000.0,,283319000,28784036000.0,32403000,23634000,,,283319000,2839879000.0,2023-06-30,BAC,,,0.09071438954558757,0.0075672435753352816,0.11775750368692603,1.0179053649496446,9.216205953000738,0.08030486699850602,0.0,0.0
1073757.0,2023-06-30,250808000,28805000,3123198000.0,3179120000.0,367780000.0,,283319000,28784036000.0,32403000,23634000,,,283319000,2839879000.0,2023-06-30,BAC,,,0.09071438954558757,0.0075672435753352816,0.11775750368692603,1.0179053649496446,9.216205953000738,0.08030486699850602,0.0,0.0
1073757.0,2023-09-30,246480000,43088000,3153090000.0,3132460000.0,363628000.0,,287064000,26733030000.0,51647000,34377000,,,287064000,2866026000.0,2023-09-30,BAC,,,0.09104212058647232,0.010902638364271239,0.11532433263877656,0.9934572118144424,8.478359323711027,0.07817093708076839,0.0,0.0033353947889359576
1073757.0,2023-09-30,246480000,43088000,3153090000.0,3132460000.0,363628000.0,,287064000,26733030000.0,51647000,34377000,,,287064000,2866026000.0,2023-09-30,BAC,,,0.09104212058647232,0.010902638364271239,0.11532433263877656,0.9934572118144424,8.478359323711027,0.07817093708076839,0.0,0.0
1073757.0,2023-09-30,246480000,43088000,3153090000.0,3132460000.0,363628000.0,,287064000,26733030000.0,51647000,34377000,,,287064000,2866026000.0,2023-09-30,BAC,,,0.09104212058647232,0.010902638364271239,0.11532433263877656,0.9934572118144424,8.478359323711027,0.07817093708076839,0.0,0.0
1073757.0,2023-09-30,246480000,43088000,3153090000.0,3132460000.0,363628000.0,,287064000,26733030000.0,51647000,34377000,,,287064000,2866026000.0,2023-09-30,BAC,,,0.09104212058647232,0.010902638364271239,0.11532433263877656,0.9934572118144424,8.478359323711027,0.07817093708076839,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0026070974941832803
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2023-12-31,246357000,56936000,3180151000.0,3218380000.0,326728000.0,,291646000,20719551000.0,73331000,42963000,,,291646000,2888505000.0,2023-12-31,BAC,,,0.09170822391766932,0.01350973585845452,0.1027397755641163,1.0120211272986723,6.515272702459726,0.0774670762488951,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,-0.009787764805217657
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-03-31,252936000,13929000,3273803000.0,3250800000.0,364440000.0,,293552000,24546850000.0,22253000,12185000,,,293552000,2980251000.0,2024-03-31,BAC,,,0.08966697140909212,0.0037219710532368625,0.11132007637600674,0.9929736150892402,7.4979618504839785,0.07726060486840534,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0036663130330542196
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
1073757.0,2024-06-30,256008000,27517000,3257996000.0,3278495000.0,351987000.0,,293892000,26050642000.0,45406000,24071000,,,293892000,2964104000.0,2024-06-30,BAC,,,0.09020637226073942,0.007388284086291082,0.10803788586603544,1.0062919045941126,7.995909755567533,0.07857836535097035,0.0,0.0
