fomc_date,d0,d1,lm_pct,sentiment,SMFG_ar0,SMFG_ar1,SMFG_car01,SMFG_alpha,SMFG_beta,Resona_ar0,Resona_ar1,Resona_car01,Resona_alpha,Resona_beta,Chiba_ar0,Chiba_ar1,Chiba_car01,Chiba_alpha,Chiba_beta,SMTH_ar0,SMTH_ar1,SMTH_car01,SMTH_alpha,SMTH_beta,Gunma_ar0,Gunma_ar1,Gunma_car01,Gunma_alpha,Gunma_beta,Suruga_ar0,Suruga_ar1,Suruga_car01,Suruga_alpha,Suruga_beta,Yamaguchi_ar0,Yamaguchi_ar1,Yamaguchi_car01,Yamaguchi_alpha,Yamaguchi_beta,Hokuhoku_ar0,Hokuhoku_ar1,Hokuhoku_car01,Hokuhoku_alpha,Hokuhoku_beta,Mizuho_ar0,Mizuho_ar1,Mizuho_car01,Mizuho_alpha,Mizuho_beta,MUFG_ar0,MUFG_ar1,MUFG_car01,MUFG_alpha,MUFG_beta,Concordia_ar0,Concordia_ar1,Concordia_car01,Concordia_alpha,Concordia_beta
2018-01-31,2018-02-01,2018-02-02,2.8053,Neutral,0.03143886954288992,-0.005734344877978762,0.02570452466491116,0.0006781702528884121,0.7244378965259334,0.013980981207318721,-0.008747524299682955,0.005233456907635766,0.0004986565105618664,0.8411139537692779,0.03318087828078088,-0.006401904162520303,0.02677897411826058,0.0010498074538385443,0.863494375746498,0.03240140738382133,-0.0007827140610567104,0.03161869332276462,0.00036945489837779204,0.7978880727414962,0.02961955887237636,0.028212292017724485,0.057831850890100844,-0.0004437476171309722,0.9819081955972301,0.016153457094000418,0.010122874748481501,0.026276331842481918,-0.00127526331520838,0.736745297049033,0.023164907724652378,-0.0017167054043665227,0.021448202320285856,-0.00042622058645807855,0.6030322902111269,0.03607252316572898,0.016665308758598132,0.052737831924327114,-0.0008056749302118062,0.8537840127086173,0.0099644361829807,-0.0036716093467597044,0.006292826836220996,-0.00026032921181450176,0.7275127762094828,0.027579598477677283,-0.005101099555404033,0.02247849892227325,0.00028074624061372937,0.9674214989717295,0.024363325551162485,-0.008192582516544353,0.016170743034618133,0.0008259757143110033,1.1128177895027584
2018-03-21,2018-03-22,2018-03-23,2.7869,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,2018-05-07,2018-05-08,2.8053,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13,2018-06-14,2018-06-15,2.931,Neutral,0.009931419034273577,-0.013238457967507243,-0.0033070389332336657,0.0006960725247801869,0.7172573384866908,0.03198473435252242,-0.010615562643620402,0.02136917170890202,0.0007697129234858454,0.7858290517088844,0.02975374935729874,-0.009220244697156675,0.020533504660142064,0.0005718779333249137,1.0434870794702362,0.010620419012932177,-0.005489732262418866,0.005130686750513311,0.0012757682072090228,0.6728651049635216,0.01294846040105827,-0.009038080392774444,0.0039103800082838265,0.00014703288277956818,0.8463225155440092,0.007593147582634373,-0.006886647333639563,0.0007065002489948097,-0.004823402095691155,0.46811870441051695,0.0003579138109206896,-0.009022005231010707,-0.008664091420090017,0.0001809263653646554,0.577897133451422,0.02251767846196822,-0.012580315612945783,0.009937362849022437,0.0005233491271390563,0.9462974514164417,0.002141290822872938,-0.010778011516355972,-0.008636720693483035,9.221217338298663e-05,0.5888305286811267,-0.00029826437691093596,-0.02148398116792994,-0.021782245544840876,-3.5083830298064504e-05,0.9351963596778531,0.026057234164911347,-0.023552610884859125,0.002504623280052222,0.0009476133328727842,1.152380878291128
2018-08-01,2018-08-02,2018-08-03,2.9565,Neutral,-0.00011555825250006077,-0.014159085151403183,-0.014274643403903244,-0.0005215871034386287,0.680268098953562,0.012930410340930228,-0.03259114891266537,-0.01966073857173514,-0.00037866031230588044,0.7457132904070656,0.008731358385147226,-0.01660866797984168,-0.007877309594694454,-0.0017383148273914604,0.9097542178110832,0.006191386805400716,-0.01798909679585465,-0.011797709990453934,0.00020015576892219006,0.6636804065103962,-0.00023773248843086958,-0.03347934300353682,-0.03371707549196769,-0.0009609479051290515,0.8175650798912864,-0.002890044835960899,-0.01716325585699902,-0.020053300692959918,-0.00665975604627303,0.481502745554338,-0.0012649362762811164,-0.014368915122217388,-0.015633851398498506,-0.0006293842202254484,0.5609172224592244,0.004762906834150048,-0.0250625423504656,-0.020299635516315553,-0.000554647855501238,0.9164765259072924,0.0057008645502232775,-0.01151304217746139,-0.005812177627238113,-0.00029372644863767065,0.5252363029640751,0.005335674761844057,-0.012733771153435113,-0.007398096391591056,-0.001146173991384764,0.8885202450020325,0.0015859322775121538,-0.02192745890397439,-0.020341526626462235,-0.0016298300396436116,0.9449619627553693
2018-09-26,2018-09-27,2018-09-28,2.9772,Neutral,-0.005665582059129036,0.0029086262459719694,-0.002756955813157066,-0.0003261920213917034,0.47392529289200175,-0.009889369055961581,-0.004506812988061209,-0.01439618204402279,0.00018813968643824862,0.4912626058428561,-0.00012923414136788332,-0.006504137120240233,-0.006633371261608116,-0.001832772035795302,0.7086192108219395,0.001105933711983047,-0.0017213391164353914,-0.0006154054044523443,0.0002916150005042606,0.5327145523679647,0.005157488396526447,-0.01207920695158384,-0.006921718555057393,-0.0013078475507997147,0.7345871289568271,-0.01393213986752245,-0.002376662517548509,-0.01630880238507096,-0.008223505220955026,0.5219664880650683,-0.00786930184329938,-0.008819551358108444,-0.016688853201407824,-0.0005772721702856446,0.5137331772646964,-0.006694523788364052,-0.011475927378392087,-0.01817045116675614,0.0002217979842660666,0.7823191803054408,1.8719100782178116e-05,-0.006239626186106926,-0.006220907085324748,-5.7932598822356055e-05,0.3522988095107032,-0.008090591389037009,-0.0032048141320154943,-0.011295405521052503,-0.0006164015627825932,0.6883235791267268,0.010856739764058643,-0.015104277420196124,-0.00424753765613748,-0.00115385229863772,0.8023878201354883
2018-11-08,2018-11-09,2018-11-12,2.9514,Neutral,0.006254316865683736,-0.004592442987818968,0.0016618738778647682,-0.0001242206783807356,0.582444025777299,0.0028242491977282774,-0.011670897262783886,-0.008846648065055609,0.0005024715159715975,0.5462864705994803,0.008148685476138806,0.005655381091082058,0.013804066567220864,-0.000827131263682615,0.6956490371688427,0.006008687048149455,-0.0024581682962925965,0.003550518751856859,0.00012120738894320867,0.6851633530061548,0.012438298694790833,-0.008837334353138625,0.003600964341652208,-0.0008262684404861686,0.7602817034671905,-0.05791890228248546,-0.031894815994393616,-0.08981371827687908,-0.006955486265601365,0.5997283892068223,0.00935643261744488,-0.020084041574592884,-0.010727608957148005,-0.0008913282099066824,0.4910044284155329,0.012258467820397571,-0.006000440833207956,0.0062580269871896155,-8.017624325582905e-05,0.838899756547876,0.006369042511039151,-0.0019200024528691945,0.004449040058169956,3.0516850636455636e-05,0.4146520490313785,0.008530291267929375,-0.008356972307780399,0.00017331896014897638,-0.00015067374826658158,0.7129177954509645,0.009032425765236173,-0.05713315992825763,-0.048100734163021464,-0.0005162781900457064,0.6338515707433373
2018-12-19,2018-12-20,2018-12-21,2.906,Neutral,-0.007429620250013081,-0.014557799331085204,-0.021987419581098285,-0.0006741198921267234,0.6206067980513688,0.006758682524789016,-0.009366977843276562,-0.0026082953184875454,-6.455901501112706e-05,0.5935365745454535,-0.011499432746589416,-0.019434121308913987,-0.030933554055503402,-0.0007118353804592172,0.6833691400163221,-0.0001992203422917227,-0.013050274043182548,-0.013249494385474271,-2.5479618291341934e-05,0.6663054082870985,-0.0019175959919817756,-0.014658988757566027,-0.016576584749547804,-0.0011551033232258113,0.7063631741647659,-0.0044992309750734386,-0.0065949395758753415,-0.01109417055094878,-0.004951005974086996,1.1357496306107153,-0.01681527946256425,-0.023082699745500306,-0.03989797920806455,-0.0010622771725222685,0.41783255384733053,-0.006742369472682624,-0.006904254305842062,-0.013646623778524686,-0.0002836733369592103,0.7891790604711353,-0.00652735934741887,-0.009767539686131341,-0.016294899033550213,-0.0001931447310418244,0.40222978128461473,-0.004111734529827535,-0.013766724011889279,-0.017878458541716814,-0.0007494803536566346,0.690885586400027,0.012595732567410606,-0.02499431111196771,-0.012398578544557105,-0.0007700375109615356,0.5782480494778192
2019-01-30,2019-01-31,2019-02-01,2.8814,Neutral,0.0011090963384669658,-0.025218516879378514,-0.024109420540911548,-0.000479912891696545,0.6721490148164121,-0.001987656597893052,-0.0417815543802467,-0.04376921097813975,5.987161827577821e-05,0.6153982373145596,0.013257284310608755,-0.03125491251151189,-0.017997628200903136,-0.0009951713507746595,0.7361066049208661,-0.01893058943082436,-0.008670946078909154,-0.027601535509733516,0.00018213198433751946,0.6870900165608467,0.01088108355277633,-0.03494520822093953,-0.024064124668163198,-0.0009483686794764544,0.6648276844573502,0.018519214684104383,-0.022330269833725012,-0.003811055149620629,-0.004247204736910928,1.1521541838481566,0.006576523492454699,-0.018920657722919135,-0.012344134230464435,-0.0004400807436811561,0.5444818946855212,0.0070501261326242565,-0.040805161588367785,-0.03375503545574353,-0.000617659432456722,0.7771368258202155,0.003810488674377701,-0.03646173278659532,-0.03265124411221762,-9.043451440124749e-05,0.4464274913265531,-0.001166637669780082,-0.02025966091250883,-0.021426298582288915,-0.0002851575422933243,0.6928046894877068,0.013807182544546309,-0.012839565944057614,0.0009676166004886945,-0.0010819946843295865,0.7367999721414106
2019-03-20,2019-03-22,2019-03-25,3.2149,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-01,2019-05-07,2019-05-08,3.1034,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-19,2019-06-20,2019-06-21,2.8523,Neutral,-0.01082661370750351,0.002679539177818808,-0.008147074529684701,-0.000605334695722384,0.802639645513168,0.00044809962780040626,0.0021025953749156338,0.00255069500271604,-0.0016826861284891408,0.8053611774303204,-0.006211479775604865,-0.0010871597338070298,-0.007298639509411895,-0.0027302819130635304,1.1703642428757568,-0.004347508609612564,-0.0002179770856838223,-0.004565485695296387,-0.0005212385732088973,0.8052486746797599,-0.019222090185368378,0.009311533471976292,-0.009910556713392086,-0.0022832239902900926,1.012354171482662,-0.005873795987913018,-0.006180332882059542,-0.01205412886997256,-0.002128641559943268,0.921102044628916,0.010000622537528578,-0.023298739073433276,-0.013298116535904698,-0.0027425221504800063,1.0166008226631136,-0.014112502871716785,-0.01872020665752458,-0.03283270952924136,-0.001193657703629979,1.1057228839532358,0.005393447917819273,0.008616747236618379,0.014010195154437651,-0.001493346136398348,0.5440506937791604,-0.003468482644178207,0.0018305890426197225,-0.0016378936015584845,-0.0014682695993248544,0.7838806696410151,0.0037468804966827567,-0.01173835533668998,-0.007991474840007224,-0.0012330834228503834,1.2381660633395446
2019-07-31,2019-08-01,2019-08-02,3.0151,Neutral,0.002861066842122951,-0.004367238501205892,-0.0015061716590829407,-0.00015120508137246203,0.7795689628818813,0.017418220610869756,0.00572257089308293,0.023140791503952686,-0.0016963679388268028,0.7795547202155546,-0.0028014617309040403,-0.017056970339008444,-0.019858432069912484,-0.0019992193684426566,1.2128901603902926,-0.004724061416919674,-0.0120879420906763,-0.016812003507595975,-0.0005008005388410291,0.7432948551099862,-0.0017128704238909363,-0.009627270688343084,-0.01134014111223402,-0.0020479222683034977,1.2178696961481286,-0.00998136358894066,-0.012841006727472688,-0.02282237031641335,-0.0005706294539402684,0.9841651650496768,-0.007189487644749165,-0.029382739175773658,-0.03657222682052282,-0.00306420289747355,1.166798137089479,-0.0009275343750635822,-0.014916643669971408,-0.01584417804503499,-0.0011074966947165273,1.2388528735454607,0.030161007769581073,-0.005695441713838199,0.024465566055742873,-0.0008435210812023765,0.5254799414035124,0.02827390781069867,-0.013585114561748456,0.014688793248950213,-0.0006099519079924561,0.8405896935995653,0.0049982282903649235,-0.009811416523685702,-0.004813188233320779,-0.0008965627778200631,1.2088170407304388
2019-09-18,2019-09-19,2019-09-20,3.0612,Neutral,-0.0007996969586671898,0.0034809249285061537,0.002681227969838964,-0.0006692935141889058,0.7320556556417334,-0.00022570679537025078,0.007796324766882385,0.007570617971512135,-0.0010472355466452081,0.7744925648816904,-0.018589814446697148,0.008478415659355773,-0.010111398787341375,-0.0014089034279261465,1.132766140805755,0.0061731408843308236,-0.00778207864564592,-0.0016089377613150964,-0.0009495473047444117,0.8029018628078634,0.005667945056988471,0.019628224973299514,0.025296170030287984,-0.0021544240596709403,1.2885331199871997,-0.0005238117375989584,0.004321114497581846,0.003797302759982888,-0.0016099659938843137,1.154260278155771,-0.0018681969042083201,0.006123694420795215,0.004255497516586895,-0.002831600123077217,1.232541227745135,0.011937210766296688,0.0013566299277686933,0.013293840694065381,-0.0015471649526412308,1.333282422764639,0.000999447408351657,0.009305522983335994,0.010304970391687651,-0.000644814480309676,0.5310842449928705,-0.004302846765369983,0.0022184933856068683,-0.0020843533797631143,-0.0005583194286740656,0.8578969439195984,-0.0009238759592673333,0.0016144309285544235,0.0006905549692870902,-0.0010170346445575195,1.1349338652506824
2019-10-11,2019-10-15,2019-10-16,2.9173,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,2019-10-31,2019-11-01,3.0664,Neutral,-0.009714072727019487,-0.0018638919558052872,-0.011577964682824774,-0.0006216886277073654,0.7248827521508139,-0.012979358745518432,-0.0038615411700189646,-0.016840899915537395,-0.0005102915314769681,0.837007149507639,-0.004763826550025974,0.00815266559871051,0.003388839048684536,-0.0010480085517824507,1.12525772545414,-0.007984912763896318,0.004720348378748101,-0.0032645643851482173,-0.0006376863573632794,0.8492017166707326,0.002569690467348247,-0.004515895231175154,-0.0019462047638269075,-0.001958739536164726,1.3212152603017009,-0.01710387053304162,-0.01955022358998411,-0.03665409412302573,-0.0018564216868800741,1.1913974830297687,-0.004224385378943646,0.011744706824942355,0.007520321445998708,-0.0020378522128311487,1.350208183337876,-0.015808518333134274,0.013454540708618219,-0.0023539776245160553,-0.0017641606613903508,1.2645697403288332,-0.011749008297660086,0.004960648329080148,-0.0067883599685799375,-0.0005146039871728258,0.6242081533540335,-0.013266749812356302,-0.0034770183113326915,-0.016743768123688992,-0.00033285441722354336,0.9121639547459711,-0.0011476338785767265,0.008646092331862091,0.0074984584532853645,-0.0005708121075135012,1.0794240360460798
2019-12-11,2019-12-12,2019-12-13,3.1142,Neutral,-0.004740953277142191,0.00638787530979381,0.0016469220326516187,-3.441513620752461e-05,0.710542793748499,-0.006946350509061886,0.003389912925000564,-0.003556437584061322,-0.00039825408532517527,0.8247431188202514,-0.005120406545198889,0.006516818628047906,0.0013964120828490172,0.00045434438571451667,1.0835385624246074,-0.006152212355460288,0.013404832358252582,0.007252620002792295,0.00044633706327222567,0.815915076750968,-0.021682625262475233,0.002556214028063525,-0.019126411234411708,-0.0008451876196445452,1.2795441637859837,-0.0174855462446082,-0.025323520608936542,-0.04280906685354474,0.0007313500485674627,1.4732310802193926,-0.014771117758983463,0.007206085245432453,-0.00756503251355101,-0.0017583210324026185,1.4594544223814372,-0.0028476562490383113,0.0035254575770800115,0.0006778013280417002,-0.0015291171722826432,1.233842917428288,-0.006120860693521856,0.0046893457326809,-0.0014315149608409563,-9.752533613704433e-05,0.6159129221839215,-0.004395042634881573,0.0031065560595654393,-0.0012884865753161334,0.00035206687449060314,0.917480175407183,-0.005879930532734537,-0.001998072968922824,-0.007878003501657361,-3.4864048799615054e-06,1.0354404873753225
2020-01-29,2020-01-30,2020-01-31,3.4602,Neutral,0.003002480212237764,0.0016028861263604963,0.00460536633859826,2.9964946583903264e-05,0.7007658665037663,0.004673586104069266,-0.004983604600059904,-0.0003100184959906379,-1.8025741449799945e-05,0.816546380183391,0.009524143544662727,-0.005155832870372483,0.004368310674290244,0.0005413481081482438,0.9713749672212924,0.0021481147746150106,0.0024824124514238096,0.00463052722603882,0.00010072938337997415,0.8143659479913237,0.02812089448648862,-0.002424553257860569,0.02569634122862805,-0.0013082178690683255,1.2309309031862985,-0.0024533086896123164,-0.0050356291673156715,-0.007488937856927988,0.00021913206388575463,1.1898649314932501,0.014272446565510404,-0.0036169413646413417,0.010655505200869062,-0.0015343490244835239,1.4375275384726087,0.018847402829442875,-0.0072446766644476,0.011602726164995275,-0.0015281501150797654,1.1725626283048667,0.007998350048599376,-0.00651388595826771,0.0014844640903316662,0.00014569771067215591,0.581260677200473,0.009463205326921173,-0.003293842194023438,0.006169363132897735,0.0003877393487203546,0.8295898749493098,0.015528268302609782,-0.007540791486193061,0.007987476816416721,-0.0002463540105667698,1.02845586289835
2020-03-03,2020-03-04,2020-03-05,3.5088,Dovish,-0.02171099832294577,-0.014090532770777455,-0.03580153109372322,-1.4711777038928639e-05,0.6909152254523399,-0.026419129124965746,-0.008243528091021237,-0.034662657215986985,-0.00013385509544426547,0.7954696082952052,-0.039245583548020754,-0.00619856165188048,-0.04544414519990123,0.0003328465864630376,0.9058778959527996,-0.035114713253440025,-0.004061943746823466,-0.03917665700026349,0.000544118423637045,0.7160294897304229,-0.022018666282624274,-0.01713891176521186,-0.039157578047836136,-0.0005817491145744193,1.0475068060900397,-0.012416390064041903,-0.011023815195799338,-0.02344020525984124,0.0016841606854920248,0.86033565660261,-0.019115321028384036,-0.014367926094076652,-0.03348324712246069,-0.0009415477190616637,1.2477880870916165,-0.018766954528735235,-0.011158266859814725,-0.029925221388549958,-0.0007297602968610683,0.9919110596965914,-0.01910053192139707,-0.004583445296008605,-0.023683977217405675,-5.557864526590677e-05,0.5573605045395041,-0.023430922260328224,-0.013460486317620937,-0.03689140857794916,0.00031209989346138694,0.7581955574384245,-0.026236042807521096,-0.013825020834049878,-0.04006106364157097,0.00043796018662779995,0.9707199518346233
2020-03-15,2020-03-16,2020-03-17,3.2787,Neutral,0.020214865649271378,0.0033314969946204804,0.023546362643891858,4.503297299022736e-05,0.7079229591305738,0.026027743066937125,-0.021440932541813295,0.00458681052512383,5.6279172498791294e-05,0.7829562391625943,0.022867293932997194,0.004316277379723587,0.02718357131272078,-2.3222485321693897e-05,1.0267929850669268,0.041968346126437996,0.012250962846449078,0.05421930897288707,0.0009090115047853276,0.7252378097073194,0.052188532707107355,0.04086727258419327,0.09305580529130063,-0.0005403696399139952,1.0129516233268014,0.027670323109506793,0.056539646369893816,0.08420996947940061,0.0007171255861125742,1.0147337325956558,0.04572783114439123,0.06653891136783885,0.11226674251223008,-0.0011090568710383814,1.1972838825072836,0.04547146245146345,0.10216386832884786,0.1476353307803113,-0.0006667182529505767,0.973975534973818,0.015637614337182804,0.024681501361707266,0.04031911569889007,-0.00014793832863350186,0.5571134504241224,0.01110364292465545,-0.006714294378791169,0.00438934854586428,0.00047299471843526524,0.7363937990054432,0.02829250480031018,-0.008280603193272609,0.02001190160703757,0.0003351121063883661,1.0126715163778721
2020-03-23,2020-03-24,2020-03-25,3.0547,Neutral,0.0036335135314244094,0.008754088564315948,0.012387602095740358,-0.00048699170724481744,0.6958711508337692,0.025016077908995037,-0.007528352446519712,0.017487725462475325,-0.000548849967438121,0.7961376574913454,-0.0595649620385964,-0.05380035374590188,-0.11336531578449828,-0.0007119451584685964,1.1408446451952148,-0.009592293718695133,0.03428078711217848,0.02468849339348335,0.00022803953495960684,0.777532144671052,-0.06894931957899404,-0.05646226329439591,-0.12541158287338994,-0.0007543382012525292,1.0209048030291215,-0.02012328311909116,-0.013432261874981005,-0.033555544994072165,0.00031765021700469725,1.0280213297937173,-0.05197719428656673,-0.061407963143421965,-0.1133851574299887,-0.0009803442363403047,1.1458980045485012,-0.03549653942497498,-0.06081098713561897,-0.09630752656059395,-0.0008491649342868491,0.9500504595123587,-0.01046736393167625,0.022778194079588296,0.012310830147912045,-0.0007288494776637952,0.6051398174772097,0.0064132823148077694,0.0066225282431316285,0.013035810557939398,-0.0001100532542924022,0.7406799526111948,-0.06724297185816247,-0.04229094589001024,-0.10953391774817271,-0.00040395821931189124,1.0365646941565196
2020-04-29,2020-04-30,2020-05-01,3.5948,Dovish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,2020-06-11,2020-06-12,3.5831,Dovish,-0.010583233830344825,-0.010935576000030155,-0.02151880983037498,-0.0013937769597024668,0.8121450988800907,-0.014035027791684383,-0.008557660826269076,-0.02259268861795346,-0.0009908956365310842,0.8860697729907097,-0.0206193682973723,-0.010310954005294979,-0.030930322302667276,-0.0010068032477462772,0.7862553167143642,-0.016988324541542414,-0.023929585379552167,-0.04091790992109458,-0.0010782655667509414,0.8311334059651815,-0.0041309624699762335,-0.011501837761791695,-0.015632800231767927,-0.0013949670450944193,0.6100563704185057,-0.007165601133609749,-0.039298176288951776,-0.046463777422561525,-0.0008781194874845647,0.9237789052733588,-0.007785136070186247,-0.018394739938389457,-0.026179876008575704,-0.00045938562179028477,0.7631304633158685,-0.02204487484269387,-0.010062424763261215,-0.032107299605955084,-0.0008243561483065198,0.75853537850888,-0.02062514777719978,-0.0004107426979277958,-0.021035890475127578,-0.0012133872465721362,0.7631590774085959,-0.023551698535681134,-0.0063423806873819395,-0.029894079223063072,-0.0016574616162347924,0.8527514694428324,-0.01400511782521277,-0.012413118272174227,-0.026418236097387,-0.0011807910097703116,0.7925676353816078
2020-07-28,2020-07-29,2020-07-30,3.4221,Neutral,0.0066579862235156845,-0.028004770054592856,-0.021346783831077173,-0.001499285795525338,0.8562018567849368,0.00179028881874683,-0.017792598703497045,-0.016002309884750217,-0.0009395591652680089,0.913342293075878,0.0004767151702490865,-0.005089648484945133,-0.004612933314696047,-0.0006542167305698055,0.8363332424114035,0.017124784419759984,-0.024762558830312566,-0.0076377744105525815,-0.0017371362313806497,0.8921219637184965,0.008449760524872,-0.011933678295674066,-0.003483917770802066,-0.0007411092567169309,0.6710602512376883,0.015360422026909501,-0.006604241971501291,0.00875618005540821,-0.001292582897038083,0.9961642981840112,-0.016305655410355054,-0.008714979128170968,-0.025020634538526022,4.5343095251373096e-05,0.7933079720366413,-0.0066635724151327316,-0.02268835356882902,-0.029351925983961753,-0.0008653869205916665,0.8076653162567344,-0.007780933162486915,-0.017481624497664296,-0.02526255766015121,-0.0008404426782583855,0.8073264664228877,0.01515655987827214,-0.013186996378142147,0.0019695635001299935,-0.002207280477364463,0.8944076246783436,-0.0011849485176507139,-0.014812095991110087,-0.0159970445087608,-0.0009753633531587168,0.8421628797887788
2020-07-29,2020-07-30,2020-07-31,3.3762,Neutral,-0.02809817463378174,-0.003985656407328026,-0.03208383104110976,-0.0014104503573615244,0.854433759253061,-0.01798450619590606,-0.023895602884027804,-0.041880109079933864,-0.0007570393538934684,0.9097095893409715,-0.005223823431536191,-0.01582861918550918,-0.02105244261704537,-0.0005266053192821503,0.8337933841521262,-0.02485966332926227,-0.02206785821082764,-0.04692752154008991,-0.0016447818651730724,0.890283828731776,-0.011990018456066074,-0.01260455551984066,-0.024594573975906732,-0.0006875251297061725,0.6699937628556453,-0.006781810340263471,-0.037049365472253404,-0.04383117581251687,-0.0011237007717717956,0.9928030262070483,-0.00876047310840258,-0.016467309717938087,-0.025227782826340667,8.861161273506369e-05,0.7924467959052222,-0.022861651722135938,-0.011730059681009927,-0.03459171140314586,-0.0007005661214864332,0.8043848771197949,-0.017625709093056698,-0.027228458838887137,-0.044854167931943835,-0.0007034063758041354,0.8045990239387298,-0.01332135234897488,-0.0019350680754632449,-0.015256420424438125,-0.002079496897132127,0.8918643397293073,-0.014784258560446455,-0.027091476500537295,-0.04187573506098375,-0.001001839039595434,0.8426898271063256
2020-09-16,2020-09-17,2020-09-18,3.6392,Dovish,0.007035261177830383,0.0010937867793310188,0.008129047957161403,-0.0013112663966518743,0.8604871460655639,0.008870797519219525,0.004366942631378701,0.013237740150598226,-0.0006391581178625679,0.9298555366488157,-0.0034581849106486255,0.010615653546421055,0.00715746863577243,-0.0006311821849188808,0.8495227144076566,0.0028176201427433847,-0.003162635540487009,-0.0003450153977436242,-0.0013810180431059933,0.9042146166418937,-0.008198001184435862,0.01587235821739521,0.007674357032959347,-0.0006897617707043967,0.6899202718863932,-0.0019920543192774778,0.009380563914455516,0.0073885095951780385,-0.0011316216111967663,1.0262391891728542,0.006656291416645151,0.02619308071525305,0.0328493721318982,9.442970325635696e-07,0.793144031230851,0.003909435807825167,0.01951691118610187,0.02342634699392704,-0.0002680283738788834,0.8172898957577421,0.012685020087653424,-0.0030997336860064326,0.009585286401646992,-0.0005405549136354444,0.8522968653662291,0.007664710939622248,-0.0003771885909421534,0.007287522348680095,-0.0018866560666735575,0.9026414922830146,0.006908533710574814,0.004781777012660335,0.011690310723235148,-0.0011890942256735958,0.8598023491635789
2020-11-05,2020-11-06,2020-11-09,3.5427,Dovish,0.004281162823050419,-0.019489099846323892,-0.015207937023273473,-0.0006857684847458626,0.9376659694452363,0.010661705679834063,-0.022607866017955593,-0.01194616033812153,-0.0007329354627485047,0.9297157098528633,0.021198680561279985,-0.022438574789398105,-0.00123989422811812,5.703946672029814e-05,1.057959748534714,0.009843459020623701,-0.026099356483272215,-0.016255897462648515,-0.0017208420440713303,1.0036875491217139,0.028563280484833843,-0.030309191286236475,-0.0017459108014026316,-0.000619806268301732,0.910745024653346,0.019976934749298104,-0.030341031690466518,-0.010364096941168414,-0.0009270651194111878,1.0796955343449048,0.020399642515540807,-0.02178577818420087,-0.0013861356686600615,0.00017797205733923878,0.8895449593938604,0.00675144044722085,-0.027304452671574397,-0.020553012224353545,-0.00016072255765514377,1.0207437143545781,0.006240663763385149,-0.01653425121554382,-0.01029358745215867,-0.0010694007276376098,1.0083679242628558,0.004065263806348437,-0.016800091971868374,-0.012734828165519936,-0.0011781923784357257,0.9827147461525525,0.02171076535555167,-0.022766108247050942,-0.001055342891499271,-0.0003359324346167574,1.0920175402556647
2020-12-16,2020-12-17,2020-12-18,3.5313,Dovish,-0.007099617321418729,0.016407341934892277,0.009307724613473548,-0.0013644919939423583,0.9553371266091761,-0.015473882765136187,0.0015806229040374233,-0.013893259861098763,-0.0014024526978747938,0.9589410667236131,-0.01918011142643588,-0.015584837254603953,-0.03476494868103983,-0.00016830113827503033,1.1281071618403453,-0.01959099075969839,0.015771308328982134,-0.0038196824307162557,-0.0014309907931286364,1.0392113717805924,-0.004155671516630197,-0.018943255980346237,-0.023098927496976434,-0.000795450084032201,1.0330911162659175,-0.014772099584116157,0.01663608310254749,0.001863983518431334,-0.0024798010488971925,1.2147753665788523,-0.01858993519967262,0.00590376096399076,-0.012686174235681861,-0.0009578678674790962,1.042655751467563,-0.022950786248010634,-0.004107819668302414,-0.027058605916313046,-0.00011212811585590486,1.0368160998684843,-0.0057773847750076796,-0.0004450029858970826,-0.006222387760904762,-0.0013398145095371648,1.0037364709367924,-0.004913590757994309,0.008481587747925888,0.0035679969899315798,-0.0014409789211118577,1.0234907557425126,-0.01731248766474816,0.0003106119136280861,-0.017001875751120075,-0.0010926804936467916,1.212579094836489
